,B06009_001E,B06009_002E,B06009_003E,B06009_004E,B06009_005E,B06009_006E,B06010_001E,B06010_002E,B06010_004E,B06010_005E,B06010_006E,B06010_007E,B06010_008E,B06010_009E,B06010_010E,B06010_011E,B09010_001E,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P004002,P013001,P013002,P013003,P015001,P017001,P031001
188,276364.0,40931.0,82525.0,101595.0,32987.0,18326.0,324402.0,63746.0,52666.0,26677.0,46450.0,37051.0,38840.0,24759.0,9371.0,24842.0,96768.0,,,,,,,,,,,,,,,
189,50686.0,7824.0,19462.0,12860.0,6153.0,4387.0,63235.0,8606.0,12867.0,7270.0,9064.0,7303.0,7634.0,4714.0,1485.0,4292.0,18528.0,,,,,,,,,,,,,,,
190,5855.0,834.0,2619.0,1405.0,676.0,321.0,6866.0,1032.0,1292.0,805.0,1313.0,699.0,956.0,401.0,161.0,207.0,1936.0,,,,,,,,,,,,,,,
191,18484.0,3930.0,7285.0,5510.0,998.0,761.0,21787.0,5279.0,4326.0,2457.0,3572.0,2123.0,1819.0,1241.0,306.0,664.0,5894.0,,,,,,,,,,,,,,,
192,264775.0,25500.0,70093.0,80034.0,55304.0,33844.0,315010.0,40665.0,49512.0,29266.0,46880.0,36731.0,41067.0,25622.0,10981.0,34286.0,92439.0,,,,,,,,,,,,,,,
193,10667.0,2289.0,4412.0,2829.0,725.0,412.0,12487.0,1446.0,2622.0,2114.0,2025.0,1639.0,1302.0,727.0,210.0,402.0,3357.0,,,,,,,,,,,,,,,
194,11552.0,2267.0,5037.0,2659.0,905.0,684.0,13778.0,1935.0,2447.0,1511.0,2577.0,1925.0,1182.0,958.0,351.0,892.0,4152.0,,,,,,,,,,,,,,,
195,5331.0,899.0,2258.0,1422.0,569.0,183.0,6235.0,753.0,1102.0,951.0,1278.0,916.0,666.0,242.0,209.0,118.0,1346.0,,,,,,,,,,,,,,,
196,11647.0,1956.0,4440.0,3101.0,1399.0,751.0,15253.0,2408.0,3744.0,1767.0,2065.0,1550.0,1533.0,1097.0,211.0,878.0,3967.0,,,,,,,,,,,,,,,
197,14863.0,2253.0,6009.0,3411.0,1997.0,1193.0,19833.0,2869.0,4722.0,2277.0,2872.0,2111.0,2021.0,1211.0,597.0,1153.0,4979.0,,,,,,,,,,,,,,,
198,12164.0,2132.0,4415.0,3856.0,1182.0,579.0,14236.0,1821.0,2834.0,2169.0,2522.0,1572.0,1625.0,819.0,186.0,688.0,3905.0,,,,,,,,,,,,,,,
199,80044.0,7904.0,25702.0,26005.0,13140.0,7293.0,93392.0,9601.0,12451.0,8185.0,14639.0,11921.0,13664.0,9749.0,3856.0,9326.0,27614.0,,,,,,,,,,,,,,,
200,12321.0,1869.0,5607.0,3256.0,946.0,643.0,14002.0,1745.0,2940.0,1868.0,2499.0,1816.0,1321.0,716.0,408.0,689.0,3340.0,,,,,,,,,,,,,,,
201,25897.0,3826.0,8401.0,9467.0,2721.0,1482.0,30242.0,2912.0,6435.0,3916.0,5104.0,3991.0,3510.0,2034.0,849.0,1491.0,8377.0,,,,,,,,,,,,,,,
202,10150.0,1740.0,3842.0,3261.0,874.0,433.0,11545.0,1703.0,2275.0,1371.0,2181.0,1653.0,1093.0,645.0,145.0,479.0,2435.0,,,,,,,,,,,,,,,
203,25097.0,3736.0,9431.0,7408.0,2861.0,1661.0,29733.0,3501.0,5680.0,3704.0,5264.0,4069.0,3232.0,1749.0,836.0,1698.0,8807.0,,,,,,,,,,,,,,,
204,10268.0,2026.0,5358.0,2069.0,576.0,239.0,11875.0,5494.0,1454.0,984.0,1227.0,811.0,861.0,623.0,176.0,245.0,2462.0,,,,,,,,,,,,,,,
205,15234.0,2474.0,6765.0,4160.0,1324.0,511.0,17819.0,2537.0,3352.0,2352.0,3618.0,2167.0,1922.0,823.0,285.0,763.0,4828.0,,,,,,,,,,,,,,,
206,12460.0,1236.0,5291.0,3566.0,1577.0,790.0,14665.0,2010.0,2538.0,1429.0,2167.0,1738.0,1996.0,1146.0,476.0,1165.0,4192.0,,,,,,,,,,,,,,,
207,31104.0,5790.0,11109.0,8943.0,3440.0,1822.0,37904.0,6185.0,6854.0,3467.0,6534.0,4006.0,4360.0,3233.0,977.0,2288.0,13638.0,,,,,,,,,,,,,,,
208,12127.0,2317.0,4854.0,3585.0,1060.0,311.0,14431.0,1832.0,3026.0,1906.0,2444.0,1528.0,1787.0,881.0,264.0,763.0,4117.0,,,,,,,,,,,,,,,
209,73744.0,6469.0,22489.0,22895.0,13732.0,8159.0,97501.0,13929.0,17652.0,9563.0,14035.0,11196.0,11880.0,7731.0,3402.0,8113.0,28396.0,,,,,,,,,,,,,,,
210,7609.0,1273.0,2765.0,2438.0,609.0,524.0,8884.0,1178.0,1731.0,1245.0,1599.0,1030.0,894.0,514.0,259.0,434.0,2435.0,,,,,,,,,,,,,,,
211,47738.0,7010.0,18257.0,14448.0,5136.0,2887.0,58039.0,11506.0,11147.0,5877.0,8171.0,6824.0,6147.0,3663.0,1736.0,2968.0,16170.0,,,,,,,,,,,,,,,
212,12502.0,1731.0,4695.0,4072.0,1270.0,734.0,13943.0,1704.0,2883.0,1824.0,2809.0,1770.0,1589.0,778.0,155.0,431.0,2925.0,,,,,,,,,,,,,,,
213,6762.0,1436.0,2496.0,1999.0,511.0,320.0,7694.0,879.0,1707.0,945.0,1462.0,940.0,714.0,461.0,210.0,376.0,1720.0,,,,,,,,,,,,,,,
214,7143.0,1571.0,2910.0,1933.0,368.0,361.0,8446.0,1013.0,1837.0,1408.0,1590.0,903.0,798.0,480.0,136.0,281.0,2544.0,,,,,,,,,,,,,,,
215,5841.0,961.0,2552.0,1563.0,429.0,336.0,6624.0,726.0,1401.0,870.0,1184.0,875.0,896.0,265.0,96.0,311.0,1593.0,,,,,,,,,,,,,,,
216,84291.0,14678.0,26825.0,26741.0,11009.0,5038.0,101595.0,14268.0,17924.0,10880.0,18945.0,12594.0,10270.0,7217.0,2598.0,6899.0,30878.0,,,,,,,,,,,,,,,
217,41681.0,5894.0,16347.0,13392.0,4184.0,1864.0,49393.0,6848.0,8199.0,5916.0,8449.0,6070.0,6468.0,3740.0,957.0,2746.0,15505.0,,,,,,,,,,,,,,,
218,163405.0,20402.0,48563.0,42708.0,34624.0,17108.0,194838.0,30292.0,22575.0,14803.0,28614.0,24398.0,25244.0,16431.0,7256.0,25225.0,67895.0,,,,,,,,,,,,,,,
219,7711.0,1525.0,3148.0,2022.0,727.0,289.0,8939.0,1905.0,1779.0,1126.0,1423.0,864.0,809.0,414.0,187.0,432.0,2442.0,,,,,,,,,,,,,,,
220,23757.0,3427.0,9836.0,7212.0,2077.0,1205.0,27698.0,4060.0,5771.0,3218.0,4500.0,3276.0,3519.0,1738.0,509.0,1107.0,7020.0,,,,,,,,,,,,,,,
221,17133.0,3506.0,7423.0,3507.0,1714.0,983.0,20768.0,3282.0,4133.0,2606.0,3707.0,2588.0,2092.0,1137.0,356.0,867.0,6399.0,,,,,,,,,,,,,,,
222,6893.0,2066.0,2709.0,1539.0,395.0,184.0,8090.0,2271.0,1738.0,1134.0,898.0,767.0,576.0,319.0,83.0,304.0,1842.0,,,,,,,,,,,,,,,
223,10914.0,2222.0,5005.0,2426.0,793.0,468.0,12860.0,1986.0,2115.0,1440.0,2259.0,1583.0,1675.0,964.0,196.0,642.0,3747.0,,,,,,,,,,,,,,,
224,7981.0,1806.0,3276.0,1891.0,722.0,286.0,9537.0,1352.0,2237.0,1161.0,1762.0,1108.0,1077.0,359.0,152.0,329.0,3108.0,,,,,,,,,,,,,,,
225,8828.0,1371.0,3478.0,2907.0,687.0,385.0,10091.0,889.0,2377.0,1570.0,1851.0,1295.0,1014.0,380.0,209.0,506.0,2455.0,,,,,,,,,,,,,,,
226,8938.0,1668.0,3126.0,2777.0,1023.0,344.0,10531.0,1372.0,1964.0,1246.0,2174.0,1244.0,1006.0,730.0,207.0,588.0,3495.0,,,,,,,,,,,,,,,
227,70624.0,8331.0,21798.0,26270.0,9096.0,5129.0,81546.0,9265.0,14629.0,9682.0,15044.0,9522.0,9235.0,6231.0,2115.0,5823.0,19598.0,,,,,,,,,,,,,,,
228,27903.0,4929.0,10936.0,8643.0,2227.0,1168.0,33985.0,4189.0,7321.0,4729.0,5520.0,3593.0,3935.0,1824.0,771.0,2103.0,11595.0,,,,,,,,,,,,,,,
229,39964.0,6393.0,13635.0,11059.0,5826.0,3051.0,51201.0,6737.0,11156.0,5964.0,8842.0,5696.0,4899.0,3683.0,993.0,3231.0,14331.0,,,,,,,,,,,,,,,
230,6009.0,1031.0,2546.0,1601.0,602.0,229.0,6905.0,885.0,1188.0,759.0,1033.0,967.0,1027.0,544.0,120.0,382.0,1706.0,,,,,,,,,,,,,,,
231,27264.0,4402.0,9891.0,7485.0,3928.0,1558.0,32026.0,4353.0,6539.0,3680.0,4798.0,3527.0,3441.0,2357.0,929.0,2402.0,9583.0,,,,,,,,,,,,,,,
232,4827.0,1106.0,2040.0,1131.0,436.0,114.0,5540.0,688.0,1168.0,798.0,984.0,660.0,556.0,302.0,144.0,240.0,1450.0,,,,,,,,,,,,,,,
233,18802.0,2938.0,7372.0,5510.0,1800.0,1182.0,21357.0,2523.0,3611.0,2525.0,3588.0,3058.0,2370.0,1585.0,496.0,1601.0,4886.0,,,,,,,,,,,,,,,
234,5735.0,731.0,2584.0,1445.0,641.0,334.0,6824.0,1129.0,1128.0,733.0,1015.0,714.0,893.0,544.0,146.0,522.0,1905.0,,,,,,,,,,,,,,,
235,12454.0,2811.0,5377.0,3116.0,755.0,395.0,14437.0,3355.0,2748.0,1702.0,2208.0,1589.0,1308.0,641.0,188.0,698.0,3489.0,,,,,,,,,,,,,,,
236,14441.0,2873.0,5636.0,4045.0,1228.0,659.0,17305.0,2640.0,3397.0,2053.0,3171.0,1950.0,1892.0,1168.0,275.0,759.0,5770.0,,,,,,,,,,,,,,,
237,12317.0,2121.0,5189.0,3716.0,762.0,529.0,14080.0,1724.0,3129.0,1811.0,2847.0,1689.0,1463.0,798.0,180.0,439.0,3632.0,,,,,,,,,,,,,,,
238,9127.0,2122.0,3068.0,2718.0,698.0,521.0,10459.0,1411.0,2088.0,1956.0,1925.0,984.0,862.0,655.0,167.0,411.0,2497.0,,,,,,,,,,,,,,,
239,134615.0,21241.0,35790.0,34622.0,25446.0,17516.0,176662.0,29208.0,26619.0,15901.0,28155.0,23011.0,19709.0,12467.0,5175.0,16417.0,55625.0,,,,,,,,,,,,,,,
240,29424.0,3939.0,12491.0,8247.0,3204.0,1543.0,35320.0,4023.0,6301.0,4007.0,6517.0,4220.0,4564.0,2856.0,996.0,1836.0,10687.0,,,,,,,,,,,,,,,
241,31590.0,4006.0,11104.0,10660.0,3914.0,1906.0,35111.0,2532.0,6308.0,4602.0,7278.0,5179.0,4905.0,1843.0,577.0,1887.0,7213.0,,,,,,,,,,,,,,,
242,14166.0,2409.0,5883.0,3975.0,1333.0,566.0,16763.0,2821.0,3158.0,1814.0,2824.0,1846.0,1890.0,1203.0,380.0,827.0,4793.0,,,,,,,,,,,,,,,
243,66594.0,7791.0,22137.0,18997.0,11235.0,6434.0,82618.0,9371.0,15802.0,8517.0,13294.0,10431.0,10171.0,6309.0,2116.0,6607.0,25817.0,,,,,,,,,,,,,,,
244,5088.0,983.0,2126.0,1217.0,612.0,150.0,5939.0,935.0,1304.0,763.0,865.0,609.0,514.0,479.0,115.0,355.0,1363.0,,,,,,,,,,,,,,,
245,7202.0,1197.0,2902.0,2171.0,692.0,240.0,8432.0,1254.0,1413.0,839.0,1570.0,1093.0,947.0,590.0,303.0,423.0,2269.0,,,,,,,,,,,,,,,
246,14546.0,3071.0,6224.0,3264.0,1415.0,572.0,17220.0,2498.0,3198.0,1958.0,3104.0,2242.0,1961.0,1107.0,313.0,839.0,5335.0,,,,,,,,,,,,,,,
247,12482.0,3018.0,3886.0,4165.0,863.0,550.0,15252.0,2482.0,3462.0,2240.0,2434.0,1570.0,1529.0,793.0,164.0,578.0,5149.0,,,,,,,,,,,,,,,
248,16332.0,3343.0,7034.0,4358.0,1160.0,437.0,19391.0,2556.0,3771.0,2583.0,3766.0,2349.0,2550.0,911.0,384.0,521.0,5739.0,,,,,,,,,,,,,,,
249,10640.0,3005.0,3705.0,2797.0,699.0,434.0,12995.0,2097.0,2114.0,1366.0,2490.0,1638.0,1671.0,790.0,251.0,578.0,4995.0,,,,,,,,,,,,,,,
250,3719.0,589.0,1774.0,899.0,302.0,155.0,4353.0,542.0,761.0,557.0,756.0,520.0,563.0,268.0,110.0,276.0,1007.0,,,,,,,,,,,,,,,
251,13186.0,1559.0,4185.0,3964.0,2165.0,1313.0,18912.0,2196.0,5216.0,1886.0,2822.0,2110.0,2140.0,1274.0,204.0,1064.0,4286.0,,,,,,,,,,,,,,,
252,7530.0,1399.0,3179.0,1865.0,736.0,351.0,8798.0,1350.0,1657.0,1089.0,1353.0,950.0,1001.0,585.0,196.0,617.0,2598.0,,,,,,,,,,,,,,,
253,11386.0,1823.0,4519.0,3283.0,1198.0,563.0,13719.0,1681.0,2931.0,1900.0,2466.0,1482.0,1757.0,679.0,266.0,557.0,3710.0,,,,,,,,,,,,,,,
254,5193.0,1160.0,2220.0,1329.0,379.0,105.0,6152.0,701.0,1552.0,697.0,1044.0,741.0,688.0,329.0,144.0,256.0,1553.0,,,,,,,,,,,,,,,
255,14096.0,2081.0,5599.0,4648.0,1110.0,658.0,16400.0,2282.0,3545.0,2189.0,3109.0,2011.0,1514.0,811.0,255.0,684.0,4728.0,,,,,,,,,,,,,,,
256,14496.0,2142.0,6342.0,3715.0,1500.0,797.0,16965.0,2119.0,3297.0,2159.0,2771.0,2253.0,1679.0,1171.0,374.0,1142.0,4791.0,,,,,,,,,,,,,,,
257,16834.0,2491.0,7085.0,4682.0,1549.0,1027.0,19734.0,2914.0,3987.0,2399.0,3662.0,2020.0,2225.0,1189.0,373.0,965.0,5539.0,,,,,,,,,,,,,,,
258,5795.0,1096.0,2361.0,1429.0,582.0,327.0,6623.0,692.0,1536.0,1022.0,1373.0,727.0,662.0,283.0,115.0,213.0,1574.0,,,,,,,,,,,,,,,
259,12722.0,2213.0,4960.0,3756.0,1241.0,552.0,14955.0,1610.0,3064.0,1811.0,2479.0,2047.0,1806.0,932.0,346.0,860.0,4152.0,,,,,,,,,,,,,,,
260,8956.0,1333.0,3618.0,3084.0,661.0,260.0,10253.0,1639.0,1405.0,1455.0,1999.0,894.0,1250.0,705.0,257.0,649.0,2793.0,,,,,,,,,,,,,,,
261,46871.0,5399.0,16061.0,15978.0,6732.0,2701.0,55961.0,7405.0,8660.0,5205.0,7623.0,6658.0,7494.0,5870.0,1890.0,5156.0,18841.0,,,,,,,,,,,,,,,
262,19549.0,2793.0,7020.0,5954.0,2302.0,1480.0,22666.0,2601.0,4076.0,2943.0,4545.0,2894.0,2610.0,1324.0,509.0,1164.0,6195.0,,,,,,,,,,,,,,,
263,29694.0,4430.0,10919.0,9664.0,3211.0,1470.0,35066.0,4585.0,6541.0,4188.0,5532.0,4123.0,4382.0,2476.0,955.0,2284.0,10387.0,,,,,,,,,,,,,,,
264,6852.0,993.0,2087.0,2636.0,859.0,277.0,7572.0,958.0,1332.0,836.0,1475.0,1049.0,813.0,485.0,184.0,440.0,1719.0,,,,,,,,,,,,,,,
265,156562.0,48703.0,39302.0,47016.0,14006.0,7535.0,200938.0,41544.0,35340.0,22483.0,30294.0,20822.0,19764.0,11804.0,4693.0,14194.0,79614.0,,,,,,,,,,,,,,,
266,46386.0,7091.0,14042.0,18137.0,4588.0,2528.0,53307.0,7579.0,9201.0,6705.0,9667.0,6086.0,4859.0,3654.0,1293.0,4263.0,13102.0,,,,,,,,,,,,,,,
267,13656.0,1350.0,3852.0,5119.0,2017.0,1318.0,15396.0,1985.0,2429.0,1457.0,2473.0,1762.0,2043.0,1278.0,501.0,1468.0,2896.0,,,,,,,,,,,,,,,
268,46582.0,8316.0,11443.0,19195.0,5573.0,2055.0,57147.0,9076.0,8739.0,6575.0,8610.0,6164.0,6544.0,4775.0,1680.0,4984.0,20634.0,,,,,,,,,,,,,,,
269,767132.0,83698.0,137219.0,233710.0,198521.0,113984.0,908576.0,136043.0,123039.0,67221.0,98512.0,76716.0,91210.0,75371.0,36975.0,203489.0,261004.0,,,,,,,,,,,,,,,
270,13230.0,1502.0,4014.0,4370.0,2103.0,1241.0,15136.0,1392.0,1713.0,1597.0,2734.0,2046.0,1735.0,1463.0,648.0,1808.0,3708.0,,,,,,,,,,,,,,,
271,22422.0,3960.0,7265.0,8416.0,1761.0,1020.0,27278.0,10674.0,3402.0,1713.0,2452.0,2007.0,2208.0,1827.0,775.0,2220.0,4978.0,,,,,,,,,,,,,,,
272,336086.0,74765.0,94817.0,110302.0,38138.0,18064.0,414087.0,73912.0,69830.0,44512.0,56586.0,42662.0,44023.0,28720.0,13272.0,40570.0,146008.0,,,,,,,,,,,,,,,
273,272818.0,53365.0,47512.0,81177.0,54031.0,36733.0,359963.0,49219.0,60191.0,32284.0,53275.0,37687.0,38224.0,25966.0,11944.0,51173.0,98900.0,,,,,,,,,,,,,,,
274,355303.0,43758.0,68000.0,123283.0,77016.0,43246.0,416880.0,46835.0,57729.0,35736.0,54162.0,45070.0,49876.0,39758.0,16169.0,71545.0,101505.0,,,,,,,,,,,,,,,
275,43113.0,6882.0,13966.0,16070.0,4202.0,1993.0,50692.0,7495.0,8859.0,6306.0,8681.0,5906.0,4916.0,3344.0,1097.0,4088.0,15103.0,,,,,,,,,,,,,,,
276,108522.0,34282.0,25530.0,33212.0,10692.0,4806.0,136747.0,31215.0,32000.0,16396.0,17057.0,10854.0,10249.0,6606.0,2924.0,9446.0,51699.0,,,,,,,,,,,,,,,
277,9692.0,1480.0,1835.0,3320.0,2250.0,807.0,11681.0,943.0,1511.0,832.0,2123.0,1424.0,1569.0,1417.0,457.0,1405.0,2729.0,,,,,,,,,,,,,,,
278,37357.0,7808.0,9212.0,13167.0,4980.0,2190.0,45888.0,6876.0,6482.0,4383.0,5638.0,4983.0,5055.0,4027.0,1965.0,6479.0,15609.0,,,,,,,,,,,,,,,
279,1139149.0,141961.0,203796.0,284098.0,293137.0,216157.0,1339671.0,194226.0,181263.0,102993.0,140801.0,117300.0,140544.0,113412.0,53849.0,295283.0,343885.0,,,,,,,,,,,,,,,
280,996195.0,129295.0,224145.0,345169.0,196514.0,101072.0,1193740.0,191915.0,180358.0,115327.0,147388.0,116374.0,134080.0,99110.0,46942.0,162246.0,360925.0,,,,,,,,,,,,,,,
281,132744.0,9425.0,28481.0,50590.0,28348.0,15900.0,154360.0,20945.0,21460.0,13603.0,20802.0,14485.0,14579.0,13284.0,5639.0,29563.0,38081.0,,,,,,,,,,,,,,,
282,97924.0,14952.0,17725.0,31392.0,22344.0,11511.0,116192.0,13180.0,16436.0,9720.0,14619.0,11770.0,13243.0,10598.0,4691.0,21935.0,30023.0,,,,,,,,,,,,,,,
283,2197045.0,292200.0,408582.0,675349.0,505483.0,315431.0,2674812.0,430522.0,366332.0,222081.0,350129.0,263685.0,291053.0,215231.0,99659.0,436120.0,726458.0,,,,,,,,,,,,,,,
284,273560.0,78790.0,56609.0,72720.0,39587.0,25854.0,336512.0,63386.0,44110.0,32226.0,57104.0,35109.0,32375.0,22782.0,9497.0,39923.0,114125.0,,,,,,,,,,,,,,,
285,683074.0,82618.0,84072.0,135318.0,228294.0,152772.0,764957.0,73811.0,100113.0,62758.0,72650.0,60088.0,69550.0,65213.0,34220.0,226554.0,115409.0,,,,,,,,,,,,,,,
286,2313.0,164.0,588.0,1066.0,344.0,151.0,2505.0,242.0,281.0,369.0,473.0,287.0,320.0,122.0,46.0,365.0,426.0,,,,,,,,,,,,,,,
287,266582.0,83599.0,68866.0,77226.0,24752.0,12139.0,338343.0,70395.0,64495.0,39171.0,49396.0,32974.0,31426.0,19443.0,7297.0,23746.0,143580.0,,,,,,,,,,,,,,,
288,124232.0,17242.0,23432.0,33153.0,25761.0,24644.0,174688.0,30385.0,33557.0,15030.0,20477.0,14795.0,16548.0,12582.0,5939.0,25375.0,45394.0,,,,,,,,,,,,,,,
289,91359.0,8635.0,21962.0,33878.0,17668.0,9216.0,113536.0,12894.0,21584.0,14832.0,18406.0,12497.0,12717.0,8307.0,3283.0,9016.0,25946.0,,,,,,,,,,,,,,,
290,75012.0,4839.0,13885.0,29414.0,17134.0,9740.0,84744.0,9101.0,12982.0,7952.0,12043.0,10249.0,9671.0,6762.0,2889.0,13095.0,17284.0,,,,,,,,,,,,,,,
291,811.0,83.0,277.0,243.0,121.0,87.0,1041.0,213.0,214.0,105.0,106.0,100.0,95.0,86.0,55.0,67.0,258.0,,,,,,,,,,,,,,,
292,96096.0,27278.0,23827.0,31695.0,8945.0,4351.0,118744.0,27020.0,20260.0,13131.0,18482.0,10580.0,9868.0,7590.0,2906.0,8907.0,42681.0,,,,,,,,,,,,,,,
293,61673.0,8079.0,16180.0,22129.0,10117.0,5168.0,71717.0,8711.0,12671.0,8874.0,11341.0,8111.0,8232.0,5117.0,2227.0,6433.0,18936.0,,,,,,,,,,,,,,,
294,177627.0,24138.0,27591.0,55291.0,41971.0,28636.0,228191.0,30849.0,38657.0,20634.0,29660.0,21373.0,22414.0,17010.0,8450.0,39144.0,54067.0,,,,,,,,,,,,,,,
295,10098.0,1033.0,3219.0,3880.0,1556.0,410.0,11314.0,1247.0,2188.0,1784.0,2056.0,1089.0,1181.0,778.0,194.0,797.0,2159.0,,,,,,,,,,,,,,,
296,6801851.0,1485760.0,1408905.0,1782880.0,1384333.0,739973.0,8227851.0,1517532.0,1243758.0,803961.0,1145827.0,795580.0,805053.0,565847.0,252014.0,1098279.0,2267943.0,,,,,,,,,,,,,,,
297,1500538.0,283792.0,395824.0,497987.0,205329.0,117606.0,1850351.0,365733.0,287448.0,173303.0,254790.0,187903.0,180068.0,130666.0,58065.0,212375.0,612402.0,,,,,,,,,,,,,,,
298,1313298.0,273160.0,344417.0,436051.0,168511.0,91159.0,1647272.0,361254.0,261116.0,158713.0,220203.0,157496.0,166446.0,113654.0,50713.0,157677.0,572879.0,,,,,,,,,,,,,,,
299,1310623.0,163160.0,193771.0,298091.0,351778.0,303823.0,1545676.0,241162.0,203327.0,103557.0,152965.0,118144.0,140747.0,114625.0,53688.0,417461.0,434006.0,,,,,,,,,,,,,,,
300,191055.0,12898.0,21448.0,46833.0,62021.0,47855.0,216737.0,23662.0,26290.0,14310.0,21953.0,16770.0,19390.0,17045.0,8636.0,68681.0,52966.0,,,,,,,,,,,,,,,
301,260802.0,14460.0,49705.0,98866.0,65212.0,32559.0,305453.0,42736.0,39848.0,22995.0,34868.0,26892.0,32421.0,26565.0,13925.0,65203.0,85223.0,,,,,,,,,,,,,,,
302,31749.0,3393.0,7966.0,13186.0,4777.0,2427.0,36288.0,3951.0,6920.0,4556.0,5882.0,4124.0,4000.0,2943.0,1183.0,2729.0,8801.0,,,,,,,,,,,,,,,
303,125093.0,11656.0,32185.0,54537.0,17495.0,9220.0,146974.0,20002.0,24358.0,17539.0,21970.0,17134.0,16116.0,10859.0,4680.0,14316.0,38567.0,,,,,,,,,,,,,,,
304,295232.0,36652.0,68760.0,114343.0,52721.0,22756.0,353122.0,52499.0,55130.0,28453.0,41926.0,32002.0,41830.0,32412.0,13686.0,55184.0,98726.0,,,,,,,,,,,,,,,
305,19424.0,3581.0,6230.0,6809.0,1695.0,1109.0,22606.0,5298.0,3988.0,2827.0,3115.0,1665.0,1875.0,1627.0,788.0,1423.0,5796.0,,,,,,,,,,,,,,,
306,13509.0,4130.0,3132.0,4123.0,1524.0,600.0,16505.0,2250.0,2523.0,1817.0,2358.0,2372.0,2137.0,1311.0,375.0,1362.0,5954.0,,,,,,,,,,,,,,,
307,17927.0,4929.0,4891.0,5779.0,1819.0,509.0,21747.0,3907.0,3845.0,2313.0,3406.0,2687.0,2178.0,1643.0,403.0,1365.0,7495.0,,,,,,,,,,,,,,,
308,145918.0,16411.0,33023.0,57637.0,25811.0,13036.0,187500.0,24992.0,36075.0,23208.0,29696.0,17644.0,19394.0,13392.0,5491.0,17608.0,45360.0,,,,,,,,,,,,,,,
309,91889.0,24879.0,23477.0,31542.0,8518.0,3473.0,115510.0,31858.0,16133.0,10796.0,15535.0,11312.0,10974.0,7583.0,3160.0,8159.0,41138.0,,,,,,,,,,,,,,,
310,14480.0,931.0,3686.0,6592.0,1806.0,1465.0,16193.0,1348.0,2641.0,2451.0,2368.0,1585.0,1881.0,1458.0,496.0,1965.0,3059.0,,,,,,,,,,,,,,,
311,185803.0,17708.0,36805.0,68113.0,39299.0,23878.0,238061.0,32153.0,42027.0,19529.0,29715.0,23759.0,25352.0,19825.0,8944.0,36757.0,50666.0,,,,,,,,,,,,,,,
312,588491.0,149076.0,134373.0,186653.0,78378.0,40011.0,737153.0,143214.0,132418.0,83844.0,103219.0,72588.0,68728.0,45819.0,20898.0,66425.0,278781.0,,,,,,,,,,,,,,,
313,526286.0,137823.0,145694.0,159688.0,55523.0,27558.0,662468.0,148627.0,105363.0,74170.0,92863.0,61513.0,58138.0,39884.0,19424.0,62486.0,257210.0,,,,,,,,,,,,,,,
314,2132158.0,326035.0,369128.0,603879.0,537600.0,295516.0,2566838.0,435825.0,351055.0,207546.0,315040.0,237616.0,251769.0,199076.0,90575.0,478336.0,715318.0,,,,,,,,,,,,,,,
315,562386.0,90044.0,106376.0,182707.0,114671.0,68588.0,681292.0,101333.0,93050.0,59054.0,90862.0,68090.0,68665.0,53613.0,24754.0,121871.0,201920.0,,,,,,,,,,,,,,,
316,34250.0,3421.0,9450.0,14775.0,4306.0,2298.0,38717.0,5667.0,5182.0,4043.0,5834.0,4146.0,4215.0,3107.0,1422.0,5101.0,7858.0,,,,,,,,,,,,,,,
317,61768.0,13186.0,15390.0,22375.0,7398.0,3419.0,74691.0,11597.0,13545.0,7818.0,10987.0,8307.0,7412.0,5017.0,2428.0,7580.0,25111.0,,,,,,,,,,,,,,,
318,544336.0,60194.0,84393.0,135551.0,153522.0,110676.0,627222.0,76283.0,76895.0,42135.0,66093.0,53243.0,65223.0,53615.0,24031.0,169704.0,161809.0,,,,,,,,,,,,,,,
319,40935.0,3799.0,11949.0,16767.0,5362.0,3058.0,46422.0,6344.0,7640.0,5198.0,6202.0,4895.0,5279.0,3219.0,1824.0,5821.0,9029.0,,,,,,,,,,,,,,,
320,450857.0,97190.0,123399.0,148765.0,55477.0,26026.0,557991.0,108911.0,88692.0,56185.0,72910.0,55266.0,57901.0,40183.0,17494.0,60449.0,199633.0,,,,,,,,,,,,,,,
321,28953.0,2978.0,7832.0,11745.0,4285.0,2113.0,32657.0,6261.0,3981.0,2880.0,4306.0,3901.0,3817.0,2895.0,1075.0,3541.0,5624.0,,,,,,,,,,,,,,,
322,2650.0,587.0,668.0,842.0,266.0,287.0,3088.0,392.0,798.0,408.0,528.0,376.0,301.0,98.0,28.0,159.0,665.0,,,,,,,,,,,,,,,
323,310590.0,54006.0,87917.0,97054.0,48993.0,22620.0,374378.0,48549.0,54811.0,27799.0,49560.0,46194.0,54644.0,36578.0,15709.0,40534.0,134347.0,,,,,,,,,,,,,,,
324,5278.0,793.0,1602.0,1870.0,741.0,272.0,6334.0,809.0,1532.0,754.0,931.0,829.0,629.0,403.0,167.0,280.0,2242.0,,,,,,,,,,,,,,,
325,3546.0,225.0,709.0,1432.0,831.0,349.0,3925.0,355.0,728.0,389.0,807.0,487.0,513.0,265.0,82.0,299.0,694.0,,,,,,,,,,,,,,,
326,209032.0,4386.0,25490.0,57980.0,78801.0,42375.0,247774.0,29462.0,31261.0,12259.0,20524.0,19008.0,24560.0,24157.0,13123.0,73420.0,89191.0,,,,,,,,,,,,,,,
