,NAME,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P004002,P013001,P013002,P013003,P015001,P017001,P031001,state,zip code tabulation area (or part)
3515,"ZCTA5 93923, California",12073.0,11043.0,55.0,29.0,467.0,17.0,171.0,291.0,11420.0,58.9,57.7,59.7,5921.0,2.03,1654.0,06,93923
3516,"ZCTA5 93925, California",1671.0,677.0,6.0,13.0,11.0,0.0,940.0,24.0,242.0,28.1,26.5,29.5,391.0,4.27,582.0,06,93925
3517,"ZCTA5 93926, California",8726.0,3709.0,87.0,141.0,193.0,16.0,4201.0,379.0,1056.0,27.2,26.7,27.9,2056.0,4.24,3031.0,06,93926
3518,"ZCTA5 93927, California",17547.0,6629.0,188.0,896.0,183.0,13.0,8922.0,716.0,1887.0,26.0,25.5,26.5,3858.0,4.54,6196.0,06,93927
3519,"ZCTA5 93928, California",506.0,356.0,58.0,5.0,37.0,3.0,32.0,15.0,423.0,32.3,32.0,34.3,67.0,3.09,77.0,06,93928
3520,"ZCTA5 93930, California",15866.0,8139.0,186.0,384.0,244.0,10.0,6185.0,718.0,3160.0,27.3,26.8,28.1,3981.0,3.97,5202.0,06,93930
3521,"ZCTA5 93932, California",592.0,468.0,10.0,7.0,3.0,0.0,83.0,21.0,426.0,45.3,47.1,43.6,241.0,2.46,149.0,06,93932
3522,"ZCTA5 93933, California",22406.0,10564.0,1745.0,172.0,4178.0,576.0,2936.0,2235.0,16431.0,32.7,31.6,33.8,7952.0,2.71,5221.0,06,93933
3523,"ZCTA5 93940, California",31615.0,24937.0,821.0,171.0,2516.0,97.0,1468.0,1605.0,27473.0,38.5,35.9,41.4,13739.0,2.12,4990.0,06,93940
3524,"ZCTA5 93943, California",6.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,42.5,52.5,32.5,3.0,2.0,0.0,06,93943
3525,"ZCTA5 93950, California",15046.0,12712.0,199.0,78.0,873.0,49.0,469.0,666.0,13431.0,48.1,45.2,50.1,7022.0,2.09,2481.0,06,93950
3526,"ZCTA5 93953, California",4509.0,3920.0,43.0,10.0,387.0,3.0,57.0,89.0,4342.0,57.8,57.4,58.2,1923.0,2.17,746.0,06,93953
3527,"ZCTA5 93954, California",302.0,136.0,0.0,5.0,7.0,0.0,129.0,25.0,76.0,27.5,27.8,27.4,79.0,3.82,95.0,06,93954
3528,"ZCTA5 93955, California",33359.0,16201.0,2796.0,350.0,3222.0,530.0,7640.0,2620.0,18889.0,30.6,30.2,31.1,10221.0,3.15,8982.0,06,93955
3529,"ZCTA5 93960, California",27080.0,13319.0,2949.0,378.0,775.0,104.0,8744.0,811.0,7892.0,34.9,37.1,28.5,4096.0,4.14,6063.0,06,93960
3530,"ZCTA5 93962, California",673.0,483.0,0.0,13.0,26.0,0.0,130.0,21.0,480.0,39.4,38.0,40.2,229.0,2.94,172.0,06,93962
3531,"ZCTA5 94002, California",25992.0,17555.0,424.0,72.0,5168.0,199.0,988.0,1586.0,22952.0,40.9,40.1,41.7,10649.0,2.39,5431.0,06,94002
3532,"ZCTA5 94005, California",4282.0,2578.0,80.0,21.0,1084.0,41.0,182.0,296.0,3570.0,41.7,41.9,41.5,1821.0,2.34,825.0,06,94005
3533,"ZCTA5 94010, California",40737.0,27523.0,403.0,82.0,9130.0,162.0,1562.0,1875.0,36341.0,42.3,41.7,42.9,16446.0,2.45,9411.0,06,94010
3534,"ZCTA5 94014, California",47014.0,11703.0,1625.0,276.0,23016.0,377.0,7618.0,2399.0,30922.0,37.5,35.7,39.4,13537.0,3.46,9711.0,06,94014
3535,"ZCTA5 94015, California",60927.0,14622.0,2155.0,169.0,35964.0,481.0,4565.0,2971.0,51047.0,39.1,37.2,40.9,19778.0,3.05,11306.0,06,94015
3536,"ZCTA5 94022, California",18500.0,13136.0,96.0,30.0,4364.0,39.0,117.0,718.0,17890.0,48.2,47.8,48.7,7074.0,2.6,4405.0,06,94022
3537,"ZCTA5 94019, California",18424.0,14142.0,138.0,126.0,711.0,14.0,2599.0,694.0,12946.0,42.3,41.1,43.5,6675.0,2.74,4289.0,06,94019
3538,"ZCTA5 94020, California",1559.0,1374.0,17.0,2.0,41.0,12.0,25.0,88.0,1427.0,48.6,48.6,48.6,708.0,2.17,229.0,06,94020
3539,"ZCTA5 94021, California",192.0,169.0,2.0,0.0,6.0,0.0,0.0,15.0,162.0,38.0,37.8,39.0,94.0,2.04,33.0,06,94021
3540,"ZCTA5 94024, California",22385.0,15503.0,110.0,27.0,5531.0,30.0,168.0,1016.0,21500.0,46.3,46.3,46.2,7899.0,2.81,5934.0,06,94024
3541,"ZCTA5 94025, California",40526.0,28775.0,1659.0,188.0,3923.0,508.0,3610.0,1863.0,32811.0,39.0,38.2,39.6,15388.0,2.56,9965.0,06,94025
3542,"ZCTA5 94027, California",7089.0,5705.0,75.0,7.0,937.0,45.0,98.0,222.0,6808.0,48.3,47.6,48.8,2412.0,2.78,1566.0,06,94027
3543,"ZCTA5 94028, California",6534.0,5842.0,24.0,10.0,385.0,2.0,92.0,179.0,6227.0,50.0,49.2,50.8,2567.0,2.53,1544.0,06,94028
3544,"ZCTA5 94030, California",21536.0,10181.0,179.0,33.0,9205.0,214.0,776.0,948.0,18981.0,44.8,43.2,46.1,7995.0,2.65,4337.0,06,94030
3545,"ZCTA5 94037, California",2913.0,2490.0,16.0,21.0,142.0,1.0,98.0,145.0,2585.0,46.0,44.9,46.8,1111.0,2.62,619.0,06,94037
3546,"ZCTA5 94038, California",3040.0,2236.0,24.0,43.0,115.0,9.0,485.0,128.0,2152.0,43.1,42.3,43.9,1032.0,2.83,699.0,06,94038
3547,"ZCTA5 94040, California",32996.0,18320.0,599.0,143.0,8975.0,118.0,3261.0,1580.0,26143.0,35.7,34.6,37.0,13779.0,2.38,7090.0,06,94040
3548,"ZCTA5 94041, California",13292.0,7964.0,297.0,68.0,2864.0,62.0,1343.0,694.0,9998.0,35.3,34.9,35.8,5966.0,2.22,2386.0,06,94041
3549,"ZCTA5 94043, California",28358.0,15643.0,867.0,137.0,7372.0,219.0,2545.0,1575.0,22402.0,36.2,35.5,37.0,12364.0,2.29,5417.0,06,94043
3550,"ZCTA5 94044, California",37296.0,24218.0,976.0,207.0,7230.0,315.0,1708.0,2642.0,31045.0,41.5,40.3,42.8,13989.0,2.65,7722.0,06,94044
3551,"ZCTA5 94060, California",1554.0,985.0,16.0,8.0,14.0,3.0,475.0,53.0,752.0,38.0,38.4,37.3,499.0,2.88,378.0,06,94060
3552,"ZCTA5 94061, California",36245.0,23544.0,804.0,254.0,2314.0,346.0,7113.0,1870.0,22206.0,37.0,35.5,38.4,13436.0,2.69,8576.0,06,94061
3553,"ZCTA5 94062, California",25876.0,21134.0,286.0,60.0,1743.0,97.0,1416.0,1140.0,22118.0,44.8,44.4,45.2,9964.0,2.57,5650.0,06,94062
3554,"ZCTA5 94063, California",30949.0,14222.0,888.0,335.0,1506.0,560.0,11718.0,1720.0,8976.0,31.0,30.6,31.5,8734.0,3.39,8233.0,06,94063
3555,"ZCTA5 94065, California",11359.0,6138.0,211.0,21.0,4065.0,22.0,263.0,639.0,10486.0,40.1,39.6,40.6,4745.0,2.39,2645.0,06,94065
3556,"ZCTA5 94066, California",41130.0,20351.0,942.0,246.0,10427.0,1383.0,5078.0,2703.0,29108.0,38.8,37.5,40.2,14706.0,2.77,8635.0,06,94066
3557,"ZCTA5 94070, California",29166.0,23132.0,233.0,65.0,3349.0,73.0,832.0,1482.0,26249.0,42.7,42.0,43.5,11833.0,2.46,6866.0,06,94070
3558,"ZCTA5 94074, California",214.0,188.0,1.0,1.0,12.0,0.0,8.0,4.0,194.0,43.0,42.3,45.3,81.0,2.64,37.0,06,94074
3559,"ZCTA5 94080, California",63975.0,23892.0,1625.0,396.0,23429.0,1122.0,9641.0,3870.0,42238.0,38.1,36.5,39.7,21061.0,3.01,13883.0,06,94080
3560,"ZCTA5 94085, California",21247.0,8470.0,421.0,113.0,7282.0,195.0,3740.0,1026.0,13435.0,32.1,32.2,32.0,7674.0,2.75,4731.0,06,94085
3561,"ZCTA5 94086, California",45697.0,18166.0,1122.0,256.0,19209.0,174.0,4679.0,2091.0,35970.0,33.8,33.7,34.0,18389.0,2.48,9522.0,06,94086
3562,"ZCTA5 94087, California",54293.0,25609.0,777.0,159.0,23389.0,139.0,1831.0,2389.0,49386.0,38.8,38.3,39.3,20197.0,2.66,13648.0,06,94087
3563,"ZCTA5 94089, California",19245.0,8065.0,435.0,139.0,7522.0,133.0,2071.0,880.0,14967.0,37.4,36.0,39.3,7270.0,2.64,3647.0,06,94089
3564,"ZCTA5 94102, California",31176.0,14147.0,4343.0,306.0,7922.0,123.0,2866.0,1469.0,25283.0,40.9,42.7,38.2,16844.0,1.65,2607.0,06,94102
3565,"ZCTA5 94103, California",27170.0,12796.0,2980.0,440.0,6966.0,106.0,2411.0,1471.0,21229.0,39.3,39.8,38.0,13098.0,1.85,2424.0,06,94103
3566,"ZCTA5 94104, California",406.0,140.0,12.0,2.0,226.0,0.0,20.0,6.0,375.0,47.6,47.4,47.8,207.0,1.85,49.0,06,94104
3567,"ZCTA5 94105, California",5846.0,3313.0,131.0,18.0,2038.0,19.0,75.0,252.0,5499.0,35.5,36.4,34.3,3586.0,1.6,328.0,06,94105
3568,"ZCTA5 94107, California",26599.0,15753.0,1792.0,113.0,6447.0,154.0,1098.0,1242.0,23838.0,36.2,36.8,35.4,13736.0,1.85,2684.0,06,94107
3569,"ZCTA5 94108, California",13768.0,4860.0,256.0,25.0,7961.0,23.0,269.0,374.0,12955.0,43.8,42.9,44.6,7628.0,1.77,1090.0,06,94108
3570,"ZCTA5 94109, California",55984.0,33289.0,2218.0,266.0,15270.0,98.0,2387.0,2456.0,49862.0,37.6,38.4,36.7,33342.0,1.62,3352.0,06,94109
3571,"ZCTA5 94110, California",69333.0,40545.0,2547.0,718.0,8842.0,217.0,12034.0,4430.0,42738.0,36.2,36.2,36.1,27128.0,2.49,9730.0,06,94110
3572,"ZCTA5 94111, California",3713.0,2140.0,82.0,3.0,1353.0,2.0,48.0,85.0,3520.0,51.4,50.1,53.2,2365.0,1.55,217.0,06,94111
3573,"ZCTA5 95013, California",80.0,30.0,0.0,0.0,4.0,0.0,45.0,1.0,32.0,38.6,40.5,35.0,29.0,2.76,17.0,06,95013
3574,"ZCTA5 95014, California",60717.0,19128.0,394.0,122.0,38259.0,55.0,728.0,2031.0,58401.0,39.5,39.2,39.8,21122.0,2.86,16679.0,06,95014
3575,"ZCTA5 95019, California",7727.0,3389.0,70.0,95.0,219.0,0.0,3587.0,367.0,1299.0,28.3,27.5,29.2,1993.0,3.88,2515.0,06,95019
3576,"ZCTA5 95017, California",834.0,646.0,12.0,10.0,18.0,1.0,97.0,50.0,606.0,43.4,43.5,43.4,315.0,2.33,142.0,06,95017
3577,"ZCTA5 95018, California",7778.0,7074.0,53.0,59.0,113.0,22.0,129.0,328.0,7170.0,43.5,43.2,43.8,3213.0,2.4,1467.0,06,95018
3578,"ZCTA5 95020, California",57349.0,34282.0,1025.0,944.0,3907.0,120.0,14229.0,2842.0,25220.0,33.3,32.6,33.9,16771.0,3.37,17150.0,06,95020
3579,"ZCTA5 95023, California",48841.0,30786.0,428.0,791.0,1279.0,81.0,13107.0,2369.0,20174.0,33.4,32.3,34.3,14491.0,3.36,14614.0,06,95023
3580,"ZCTA5 95030, California",12791.0,10997.0,61.0,28.0,1166.0,7.0,103.0,429.0,12149.0,48.1,47.9,48.2,5254.0,2.4,2743.0,06,95030
3581,"ZCTA5 95032, California",25089.0,19979.0,235.0,78.0,3078.0,52.0,438.0,1229.0,23169.0,43.7,42.6,44.5,10147.0,2.45,5995.0,06,95032
3582,"ZCTA5 95033, California",9372.0,8434.0,36.0,36.0,343.0,8.0,159.0,356.0,8700.0,46.7,47.2,46.3,3763.0,2.48,1899.0,06,95033
3583,"ZCTA5 95035, California",66943.0,13821.0,1970.0,313.0,41570.0,347.0,5821.0,3101.0,55679.0,36.1,35.4,36.9,19241.0,3.34,15328.0,06,95035
3584,"ZCTA5 95037, California",45579.0,30191.0,808.0,410.0,4569.0,156.0,6788.0,2657.0,30348.0,38.0,37.0,38.9,14904.0,3.03,12525.0,06,95037
3585,"ZCTA5 95039, California",1377.0,795.0,24.0,28.0,28.0,5.0,424.0,73.0,499.0,35.6,35.3,35.9,426.0,3.18,341.0,06,95039
3586,"ZCTA5 95041, California",160.0,145.0,0.0,0.0,3.0,0.0,10.0,2.0,147.0,36.0,37.0,35.5,68.0,2.35,34.0,06,95041
3587,"ZCTA5 95043, California",639.0,549.0,2.0,6.0,2.0,1.0,62.0,17.0,468.0,48.4,48.5,48.3,275.0,2.28,116.0,06,95043
3588,"ZCTA5 95045, California",4046.0,2518.0,41.0,81.0,141.0,9.0,1046.0,210.0,2217.0,40.7,40.9,40.5,1408.0,2.83,940.0,06,95045
3589,"ZCTA5 95046, California",6417.0,3984.0,30.0,71.0,435.0,19.0,1550.0,328.0,3533.0,38.7,39.0,38.5,1836.0,3.44,1604.0,06,95046
3590,"ZCTA5 95050, California",35923.0,19772.0,1174.0,228.0,8439.0,218.0,3938.0,2154.0,26647.0,33.9,33.0,34.9,14078.0,2.52,7164.0,06,95050
3591,"ZCTA5 95051, California",54327.0,24201.0,1197.0,238.0,21684.0,308.0,4041.0,2658.0,44642.0,35.9,35.6,36.4,20230.0,2.68,12162.0,06,95051
3592,"ZCTA5 95053, California",2206.0,1404.0,83.0,3.0,390.0,6.0,123.0,197.0,1797.0,19.7,19.7,19.6,13.0,1.92,5.0,06,95053
3593,"ZCTA5 95054, California",23364.0,6523.0,700.0,109.0,13252.0,115.0,1493.0,1172.0,20214.0,32.9,33.1,32.7,8447.0,2.71,5322.0,06,95054
3594,"ZCTA5 95060, California",46377.0,35813.0,815.0,349.0,2729.0,86.0,4214.0,2371.0,37731.0,34.7,34.2,35.3,18305.0,2.43,6975.0,06,95060
3595,"ZCTA5 95062, California",36079.0,28277.0,461.0,340.0,1349.0,62.0,3830.0,1760.0,28154.0,38.5,36.9,40.2,15155.0,2.34,6528.0,06,95062
3596,"ZCTA5 95064, California",7331.0,4207.0,138.0,29.0,1573.0,12.0,760.0,612.0,5760.0,19.7,19.7,19.6,381.0,2.48,221.0,06,95064
3597,"ZCTA5 95065, California",8113.0,6611.0,92.0,44.0,265.0,12.0,743.0,346.0,6583.0,42.9,41.9,44.2,3198.0,2.51,1666.0,06,95065
3598,"ZCTA5 95066, California",14749.0,12825.0,112.0,72.0,684.0,20.0,373.0,663.0,13358.0,42.4,41.5,43.4,5643.0,2.56,3530.0,06,95066
3599,"ZCTA5 95070, California",30617.0,16619.0,96.0,42.0,12526.0,29.0,222.0,1083.0,29538.0,47.8,47.5,48.0,10977.0,2.77,7323.0,06,95070
3600,"ZCTA5 95073, California",10154.0,8580.0,67.0,75.0,285.0,16.0,625.0,506.0,8629.0,45.0,43.2,46.4,4108.0,2.46,1948.0,06,95073
3601,"ZCTA5 95075, California",331.0,274.0,1.0,0.0,2.0,0.0,38.0,16.0,237.0,43.7,43.5,44.0,114.0,2.9,84.0,06,95075
3602,"ZCTA5 95076, California",82474.0,42202.0,610.0,1170.0,2671.0,93.0,31955.0,3773.0,24360.0,31.1,30.2,32.3,22359.0,3.63,24336.0,06,95076
3603,"ZCTA5 95110, California",18730.0,8690.0,697.0,268.0,1894.0,65.0,6129.0,987.0,6914.0,31.7,32.0,31.3,5723.0,2.91,3985.0,06,95110
3604,"ZCTA5 95116, California",51496.0,17419.0,1264.0,683.0,12287.0,199.0,17334.0,2310.0,17819.0,30.8,30.2,31.4,13081.0,3.89,14938.0,06,95116
3605,"ZCTA5 95117, California",30067.0,14978.0,1605.0,284.0,6146.0,204.0,5219.0,1631.0,19619.0,33.6,32.6,34.6,10863.0,2.75,7119.0,06,95117
3606,"ZCTA5 95118, California",31932.0,21618.0,682.0,276.0,4119.0,118.0,3160.0,1959.0,23492.0,37.4,36.3,38.4,11261.0,2.82,7905.0,06,95118
3607,"ZCTA5 95119, California",9970.0,5869.0,362.0,91.0,1850.0,46.0,1099.0,653.0,7008.0,36.8,36.2,37.5,3094.0,3.2,2592.0,06,95119
3608,"ZCTA5 95120, California",37457.0,23692.0,288.0,111.0,11090.0,63.0,530.0,1683.0,34868.0,44.4,44.2,44.5,12555.0,2.98,9973.0,06,95120
3609,"ZCTA5 95121, California",37469.0,8551.0,1191.0,291.0,19577.0,167.0,6224.0,1468.0,25289.0,35.3,34.2,36.3,9352.0,3.95,9662.0,06,95121
3610,"ZCTA5 95122, California",56545.0,16115.0,1340.0,659.0,16944.0,369.0,18929.0,2189.0,21093.0,30.1,29.6,30.8,12290.0,4.59,16501.0,06,95122
3611,"ZCTA5 95123, California",62228.0,34769.0,2599.0,683.0,11681.0,268.0,7901.0,4327.0,43449.0,35.9,34.9,36.9,21123.0,2.94,15336.0,06,95123
3612,"ZCTA5 95124, California",47082.0,33884.0,772.0,291.0,6517.0,158.0,2823.0,2637.0,38928.0,39.7,39.0,40.3,16824.0,2.78,11935.0,06,95124
3613,"ZCTA5 95125, California",51939.0,35907.0,1584.0,432.0,5969.0,199.0,5138.0,2710.0,38876.0,39.9,38.9,40.7,20696.0,2.47,11616.0,06,95125
3614,"ZCTA5 95126, California",31049.0,16918.0,1685.0,404.0,4332.0,135.0,5622.0,1953.0,19173.0,33.3,33.0,33.6,12903.0,2.39,6539.0,06,95126
3615,"ZCTA5 95127, California",61325.0,24885.0,1430.0,788.0,12766.0,328.0,17940.0,3188.0,25095.0,32.9,31.8,34.1,15741.0,3.85,16514.0,06,95127
3616,"ZCTA5 95128, California",34836.0,19992.0,1490.0,402.0,4838.0,180.0,5948.0,1986.0,21896.0,35.1,34.7,35.6,13446.0,2.52,7552.0,06,95128
3617,"ZCTA5 95129, California",38720.0,13208.0,544.0,121.0,22352.0,90.0,1007.0,1398.0,35880.0,39.4,38.6,40.1,14011.0,2.75,9819.0,06,95129
3618,"ZCTA5 95130, California",13911.0,8004.0,479.0,100.0,3479.0,60.0,985.0,804.0,11365.0,38.2,37.8,38.7,5016.0,2.77,3327.0,06,95130
3619,"ZCTA5 95131, California",28565.0,4680.0,759.0,113.0,20122.0,129.0,1755.0,1007.0,24686.0,35.8,35.3,36.2,8906.0,3.2,6398.0,06,95131
3620,"ZCTA5 95132, California",40299.0,9803.0,1025.0,223.0,24418.0,188.0,2814.0,1828.0,33446.0,38.3,37.3,39.4,11613.0,3.46,9622.0,06,95132
3621,"ZCTA5 95133, California",25401.0,4981.0,643.0,179.0,15438.0,127.0,2995.0,1038.0,19176.0,36.1,35.3,36.9,7365.0,3.43,6116.0,06,95133
3622,"ZCTA5 95134, California",15268.0,5150.0,648.0,82.0,7756.0,40.0,870.0,722.0,13129.0,31.9,32.5,31.2,6758.0,2.26,2805.0,06,95134
3623,"ZCTA5 95135, California",20120.0,7400.0,425.0,74.0,10575.0,51.0,802.0,793.0,17851.0,43.5,42.9,44.1,7049.0,2.85,5062.0,06,95135
3624,"ZCTA5 95136, California",42989.0,20335.0,2143.0,298.0,11921.0,175.0,5620.0,2497.0,30863.0,34.8,34.3,35.4,15002.0,2.85,10288.0,06,95136
3625,"ZCTA5 95138, California",18889.0,7066.0,579.0,83.0,8845.0,40.0,1303.0,973.0,15656.0,36.7,36.9,36.4,5705.0,3.3,5603.0,06,95138
3626,"ZCTA5 95139, California",6748.0,4086.0,262.0,91.0,1057.0,24.0,770.0,458.0,4845.0,37.4,36.9,37.9,2200.0,3.07,1736.0,06,95139
3627,"ZCTA5 95140, California",191.0,162.0,2.0,0.0,7.0,0.0,4.0,16.0,182.0,47.3,48.0,46.8,81.0,2.36,31.0,06,95140
3628,"ZCTA5 95148, California",45528.0,9701.0,1470.0,332.0,26023.0,179.0,5957.0,1866.0,33503.0,36.6,35.9,37.3,11404.0,3.98,11863.0,06,95148
3629,"ZCTA5 95202, California",6521.0,2731.0,1258.0,142.0,586.0,11.0,1325.0,468.0,3564.0,35.8,36.0,35.6,3173.0,2.0,1606.0,06,95202
3630,"ZCTA5 95203, California",15696.0,7018.0,1593.0,328.0,1259.0,68.0,4192.0,1238.0,7502.0,32.0,31.7,32.2,5236.0,2.85,4347.0,06,95203
3631,"ZCTA5 95204, California",27786.0,16559.0,1650.0,442.0,2444.0,104.0,4392.0,2195.0,17433.0,37.6,35.4,39.5,10996.0,2.48,6559.0,06,95204
3632,"ZCTA5 95428, California",2516.0,1170.0,31.0,1014.0,17.0,0.0,92.0,192.0,2211.0,37.1,35.9,38.0,974.0,2.57,658.0,06,95428
3633,"ZCTA5 95111, California",58466.0,17858.0,2089.0,626.0,19784.0,310.0,15231.0,2568.0,28539.0,31.8,31.2,32.4,15035.0,3.87,16853.0,06,95111
3634,"ZCTA5 95112, California",55927.0,24584.0,2475.0,740.0,13136.0,242.0,11775.0,2975.0,31064.0,30.4,30.5,30.1,19525.0,2.59,9986.0,06,95112
3635,"ZCTA5 95113, California",893.0,385.0,134.0,13.0,291.0,2.0,42.0,26.0,774.0,38.0,35.6,43.5,575.0,1.52,48.0,06,95113
3636,"ZCTA5 95426, California",2147.0,1959.0,15.0,33.0,14.0,3.0,35.0,88.0,2011.0,50.2,50.5,49.8,958.0,2.24,363.0,06,95426
3637,"ZCTA5 95427, California",459.0,426.0,1.0,7.0,3.0,0.0,10.0,12.0,439.0,50.4,49.3,50.8,201.0,2.28,81.0,06,95427
3638,"ZCTA5 95429, California",70.0,53.0,1.0,7.0,1.0,0.0,0.0,8.0,68.0,55.5,55.3,57.5,39.0,1.79,5.0,06,95429
3639,"ZCTA5 95430, California",44.0,36.0,0.0,0.0,0.0,0.0,8.0,0.0,36.0,58.0,56.5,58.5,20.0,2.2,4.0,06,95430
3640,"ZCTA5 95431, California",631.0,557.0,38.0,1.0,25.0,2.0,6.0,2.0,602.0,52.5,52.1,52.9,0.0,0.0,0.0,06,95431
3641,"ZCTA5 95432, California",426.0,375.0,2.0,6.0,6.0,1.0,6.0,30.0,384.0,50.9,51.3,50.2,203.0,2.1,73.0,06,95432
3642,"ZCTA5 95435, California",82.0,36.0,0.0,1.0,0.0,0.0,45.0,0.0,36.0,30.7,31.5,30.3,24.0,3.42,29.0,06,95435
3643,"ZCTA5 95436, California",5418.0,4800.0,43.0,68.0,73.0,9.0,241.0,184.0,4787.0,47.4,46.6,48.3,2406.0,2.23,918.0,06,95436
3644,"ZCTA5 95437, California",14799.0,12033.0,129.0,275.0,203.0,17.0,1567.0,575.0,11681.0,44.3,42.5,46.3,6191.0,2.31,2944.0,06,95437
3645,"ZCTA5 95439, California",675.0,488.0,3.0,12.0,11.0,1.0,146.0,14.0,486.0,42.9,41.7,43.6,240.0,2.73,145.0,06,95439
3646,"ZCTA5 95441, California",2014.0,1497.0,8.0,25.0,19.0,1.0,407.0,57.0,1247.0,42.1,41.3,43.9,691.0,2.77,425.0,06,95441
3647,"ZCTA5 95442, California",3178.0,2751.0,19.0,15.0,70.0,11.0,192.0,120.0,2705.0,49.8,47.9,50.7,1435.0,2.18,502.0,06,95442
3648,"ZCTA5 95443, California",233.0,201.0,11.0,2.0,3.0,1.0,1.0,14.0,215.0,54.7,52.9,56.2,126.0,1.85,18.0,06,95443
3649,"ZCTA5 95444, California",748.0,570.0,1.0,18.0,15.0,0.0,101.0,43.0,540.0,43.7,39.2,46.4,275.0,2.72,166.0,06,95444
3650,"ZCTA5 95445, California",2093.0,1766.0,7.0,17.0,20.0,8.0,197.0,78.0,1691.0,51.8,51.5,52.1,935.0,2.23,339.0,06,95445
3651,"ZCTA5 95446, California",4750.0,4166.0,31.0,65.0,47.0,9.0,219.0,213.0,4215.0,49.1,48.7,49.5,2402.0,1.96,644.0,06,95446
3652,"ZCTA5 95448, California",16852.0,13006.0,107.0,262.0,212.0,30.0,2677.0,558.0,11952.0,43.5,41.5,45.6,6655.0,2.48,3545.0,06,95448
3653,"ZCTA5 95449, California",1507.0,1017.0,7.0,168.0,14.0,3.0,224.0,74.0,1042.0,39.2,38.6,39.7,539.0,2.66,345.0,06,95449
3654,"ZCTA5 95450, California",387.0,359.0,3.0,3.0,4.0,0.0,6.0,12.0,357.0,55.6,56.3,55.2,199.0,1.94,57.0,06,95450
3655,"ZCTA5 95451, California",11213.0,8951.0,110.0,206.0,111.0,17.0,1407.0,411.0,8757.0,44.6,43.5,45.5,4463.0,2.51,2473.0,06,95451
3656,"ZCTA5 80005, Colorado",25553.0,23737.0,146.0,129.0,481.0,16.0,493.0,551.0,23344.0,43.0,42.0,43.9,10066.0,2.54,5973.0,08,80005
3657,"ZCTA5 80002, Colorado",18020.0,15379.0,164.0,234.0,298.0,18.0,1373.0,554.0,13862.0,36.3,35.7,37.0,7892.0,2.27,4126.0,08,80002
3658,"ZCTA5 80003, Colorado",35384.0,29408.0,537.0,421.0,1397.0,33.0,2273.0,1315.0,27320.0,36.0,34.9,37.4,13672.0,2.58,8507.0,08,80003
3659,"ZCTA5 80004, Colorado",35892.0,33015.0,291.0,231.0,483.0,16.0,928.0,928.0,31925.0,42.0,39.6,44.2,14555.0,2.44,8096.0,08,80004
3660,"ZCTA5 80007, Colorado",7262.0,6928.0,20.0,25.0,115.0,3.0,75.0,96.0,6880.0,43.7,43.3,44.1,2567.0,2.83,1975.0,08,80007
3661,"ZCTA5 80010, Colorado",39728.0,19411.0,5817.0,635.0,1383.0,123.0,10155.0,2204.0,16911.0,29.6,29.8,29.5,12767.0,3.02,12197.0,08,80010
3662,"ZCTA5 80011, Colorado",47461.0,24517.0,8721.0,550.0,1744.0,257.0,9249.0,2423.0,26231.0,30.8,29.9,31.8,16223.0,2.91,14157.0,08,80011
3663,"ZCTA5 80012, Colorado",46665.0,23988.0,10253.0,485.0,2263.0,156.0,7033.0,2487.0,31153.0,32.8,31.7,34.0,18115.0,2.56,12345.0,08,80012
3664,"ZCTA5 80013, Colorado",69588.0,47125.0,9215.0,600.0,4484.0,227.0,4236.0,3701.0,56916.0,33.6,32.9,34.4,24791.0,2.81,19626.0,08,80013
3665,"ZCTA5 80014, Colorado",36710.0,25599.0,4989.0,216.0,2258.0,24.0,1961.0,1663.0,31272.0,40.5,37.6,43.7,17459.0,2.07,6985.0,08,80014
3666,"ZCTA5 80015, Colorado",62432.0,47410.0,5157.0,321.0,4430.0,109.0,1950.0,3055.0,54773.0,34.9,34.0,35.8,21240.0,2.93,18843.0,08,80015
3667,"ZCTA5 80544, Colorado",111.0,108.0,0.0,0.0,1.0,0.0,2.0,0.0,102.0,49.3,47.0,51.3,51.0,2.18,21.0,08,80544
3668,"ZCTA5 80545, Colorado",851.0,823.0,4.0,6.0,1.0,0.0,6.0,11.0,808.0,58.0,57.8,58.9,405.0,2.0,74.0,08,80545
3669,"ZCTA5 80546, Colorado",149.0,142.0,0.0,1.0,0.0,0.0,4.0,2.0,133.0,38.8,37.0,41.5,60.0,2.48,31.0,08,80546
3670,"ZCTA5 80547, Colorado",624.0,589.0,4.0,0.0,7.0,2.0,9.0,13.0,586.0,35.0,34.8,35.3,213.0,2.93,200.0,08,80547
3671,"ZCTA5 80549, Colorado",8642.0,7884.0,60.0,100.0,60.0,5.0,313.0,220.0,7623.0,33.1,33.6,32.6,3043.0,2.82,2552.0,08,80549
3672,"ZCTA5 80550, Colorado",20675.0,19379.0,101.0,107.0,214.0,7.0,420.0,447.0,18844.0,37.1,36.6,37.6,7508.0,2.74,5941.0,08,80550
3673,"ZCTA5 80601, Colorado",33833.0,26221.0,494.0,477.0,463.0,26.0,4901.0,1251.0,20245.0,32.4,31.8,33.0,10984.0,2.94,10042.0,08,80601
3674,"ZCTA5 80602, Colorado",27665.0,23061.0,406.0,175.0,1815.0,22.0,1256.0,930.0,22824.0,33.5,33.6,33.3,8910.0,3.1,8851.0,08,80602
