,B19058_002E,zip code tabulation area
17194,218,51109
17195,0,51111
17196,305,51201
17197,9,51230
17198,7,51231
17199,23,51232
17200,39,51234
17201,32,51235
17202,40,51237
17203,9,51238
17204,55,51239
17205,62,51240
17206,38,51241
17207,0,51242
17208,29,51243
17209,2,51244
17210,59,51245
17211,123,51246
17212,103,51247
17213,59,51248
17214,190,51249
17215,158,51250
17216,719,51301
17217,53,51331
17218,28,51333
17219,477,51334
17220,60,51338
17221,2,51341
17222,74,51342
17223,2,51343
17224,19,51345
17225,130,51346
17226,61,51347
17227,13,51350
17228,215,51351
17229,57,51354
17230,34,51355
17231,25,51357
17232,34,51358
17233,300,51360
17234,11,51363
17235,36,51364
17236,19,51365
17237,5,51366
17238,574,51401
17239,5,51430
17240,29,51431
17241,28,51433
17242,31,51436
17243,68,51439
17244,5,51440
17245,20,51441
17246,470,51442
17247,43,51443
17248,4,51444
17249,188,51445
17250,60,51446
17251,10,51447
17252,22,51448
17253,133,51449
17254,39,51450
17255,2,51451
17256,16,51453
17257,66,51454
17258,91,51455
17259,36,51458
17260,6,51459
17261,60,51461
17262,97,51462
17263,8,51463
17264,29,51465
17265,39,51466
17266,8,51467
17267,2869,51501
17268,1657,51503
17269,195,51510
17270,12,51520
17271,45,51521
17272,29,51523
17273,43,51525
17274,42,51526
17275,10,51527
17276,66,51528
17277,59,51529
17278,32,51530
17279,19,51531
17280,46,51532
17281,20,51533
17282,253,51534
17283,73,51535
17284,7,51536
17285,325,51537
17286,23,51540
17287,6,51541
17288,35,51542
17289,24,51543
17290,37,51544
17291,38,51545
17292,60,51546
17293,9,51548
17294,14,51549
17295,5,51550
17296,83,51551
17297,12,51552
17298,19,51553
17299,0,51554
17300,279,51555
17301,20,51556
17302,13,51557
17303,41,51558
17304,48,51559
17305,96,51560
17306,47,51561
17307,0,51562
17308,16,51563
17309,36,51564
17310,20,51565
17311,625,51566
17312,49,51570
17313,13,51571
17314,19,51572
17315,43,51573
17316,13,51575
17317,45,51576
17318,39,51577
17319,4,51578
17320,103,51579
17321,363,51601
17322,4,51630
17323,25,51631
17324,423,51632
17325,19,51636
17326,11,51637
17327,62,51638
17328,37,51639
17329,102,51640
17330,1,51645
17331,32,51646
17332,4,51647
17333,0,51648
17334,20,51649
17335,19,51650
17336,77,51652
17337,84,51653
17338,27,51654
17339,2,51656
17340,2875,52001
17341,418,52002
17342,290,52003
17343,33,52030
17344,137,52031
17345,2,52032
17346,68,52033
17347,22,52035
17348,22,52037
17349,12,52038
17350,11,52039
17351,154,52040
17352,62,52041
17353,46,52042
17354,130,52043
17355,8,52044
17356,42,52045
17357,55,52046
17358,46,52047
17359,13,52048
17360,66,52049
17361,14,52050
17362,157,52052
17363,3,52053
17364,20,52054
17365,395,52057
17366,642,52060
17367,31,52064
17368,10,52065
17369,5,52066
17370,70,52068
17371,59,52069
17372,15,52070
17373,17,52072
17374,11,52073
17375,6,52074
17376,118,52076
17377,7,52077
17378,9,52078
17379,20,52079
17380,207,52101
17381,86,52132
17382,6,52133
17383,27,52134
17384,16,52135
17385,212,52136
17386,17,52140
17387,27,52141
17388,80,52142
17389,69,52144
17390,12,52146
17391,38,52147
17392,43,52151
17393,29,52154
17394,17,52155
17395,12,52156
17396,113,52157
17397,20,52158
17398,80,52159
17399,74,52160
17400,55,52161
17401,265,52162
17402,6,52163
17403,7,52164
17404,20,52165
17405,10,52166
17406,6,52168
17407,13,52169
17408,19,52170
17409,22,52171
17410,323,52172
17411,186,52175
17412,20,52201
17413,14,52202
17414,20,52203
17415,368,52205
17416,32,52206
17417,32,52207
17418,227,52208
17419,36,52209
17420,37,52210
17421,85,52211
17422,33,52212
17423,89,52213
17424,116,52214
17425,9,52215
17426,59,52216
17427,11,52217
17428,43,52218
17429,13,52219
17430,0,52220
17431,3,52221
17432,17,52222
17433,35,52223
17434,7,52224
17435,8,52225
17436,57,52227
17437,25,52228
17438,22,52229
17439,8,52231
17440,3,52232
17441,536,52233
17442,12,52235
17443,0,52236
17444,41,52237
17445,1473,52240
17446,765,52241
17447,0,52242
17448,471,52245
17449,793,52246
17450,114,52247
17451,64,52248
17452,14,52249
17453,40,52251
17454,63,52253
17455,68,52254
17456,46,52255
17457,3,52257
17458,187,52301
17459,1750,52302
17460,8,52305
17461,36,52306
17462,0,52307
17463,10,52308
17464,14,52309
17465,239,52310
17466,10,52312
17467,6,52313
17468,103,52314
17469,54,52315
17470,72,52316
17471,712,52317
17472,27,52318
17473,79,52320
17474,46,52321
17475,217,52322
17476,27,52323
17477,69,52324
17478,6,52325
17479,33,52326
17480,62,52327
17481,14,52328
17482,7,52329
17483,6,52330
17484,130,52332
17485,57,52333
17486,19,52334
17487,44,52335
17488,86,52336
17489,35,52337
17490,25,52338
17491,258,52339
17492,65,52340
17493,16,52341
17494,104,52342
17495,55,52345
17496,56,52346
17497,36,52347
17498,1,52348
17499,260,52349
17500,16,52351
17501,33,52352
17502,467,52353
17503,0,52354
17504,15,52355
17505,53,52356
17506,80,52358
17507,7,52359
17508,69,52361
17509,25,52362
17510,286,52401
17511,1576,52402
17512,1341,52403
17513,2687,52404
17514,1299,52405
17515,48,52411
17516,2432,52501
17517,48,52530
17518,335,52531
17519,62,52533
17520,21,52534
17521,59,52535
17522,44,52536
17523,319,52537
17524,54,52540
17525,13,52542
17526,7,52543
17527,581,52544
17528,7,52548
17529,34,52549
17530,64,52550
17531,27,52551
17532,30,52552
17533,107,52553
17534,82,52554
17535,13,52555
17536,773,52556
17537,0,52557
17538,64,52560
17539,98,52561
17540,94,52563
17541,63,52565
17542,8,52566
17543,39,52567
17544,42,52569
17545,23,52570
17546,59,52571
17547,105,52572
17548,8,52573
17549,50,52574
17550,40,52576
17551,906,52577
17552,41,52580
17553,2,52581
17554,10,52583
17555,15,52584
17556,39,52585
17557,17,52586
17558,0,52588
17559,101,52590
17560,138,52591
17561,0,52593
17562,15,52594
17563,25,52595
17564,2442,52601
17565,44,52619
17566,30,52620
17567,14,52621
17568,72,52623
17569,18,52624
17570,48,52625
17571,60,52626
17572,944,52627
17573,27,52630
17574,1252,52632
17575,39,52635
17576,70,52637
17577,23,52638
17578,79,52639
17579,36,52640
17580,503,52641
17581,8,52644
17582,156,52645
17583,24,52646
17584,4,52647
17585,52,52649
17586,23,52650
17587,38,52651
17588,163,52653
17589,99,52654
17590,346,52655
17591,43,52656
17592,3,52657
17593,9,52658
17594,71,52659
17595,11,52660
17596,1,52701
17597,11,52720
17598,8,52721
17599,725,52722
17600,30,52726
17601,0,52727
17602,32,52728
17603,47,52729
17604,184,52730
17605,35,52731
17606,2138,52732
17607,24,52737
17608,144,52738
17609,22,52739
17610,319,52742
17611,13,52745
17612,35,52746
17613,85,52747
17614,377,52748
17615,18,52749
17616,5,52750
17617,28,52751
17618,6,52752
17619,79,52753
17620,9,52754
17621,67,52755
17622,26,52756
17623,14,52757
17624,2,52758
17625,0,52760
17626,1252,52761
17627,12,52765
17628,19,52766
17629,0,52767
17630,75,52768
17631,19,52769
17632,161,52772
17633,65,52773
17634,4,52774
17635,70,52776
17636,66,52777
17637,102,52778
17638,95,52801
17639,1099,52802
17640,1385,52803
17641,1375,52804
17642,1748,52806
17643,449,52807
17644,34,53001
17645,50,53002
17646,5,53003
17647,55,53004
17648,237,53005
17649,42,53006
17650,173,53007
17651,212,53010
17652,35,53011
17653,302,53012
17654,54,53013
17655,232,53014
17656,44,53015
17657,9,53016
17658,60,53017
17659,89,53018
17660,54,53019
17661,74,53020
17662,131,53021
17663,410,53022
17664,15,53023
17665,442,53024
17666,764,53027
17667,349,53029
17668,0,53031
17669,128,53032
17670,26,53033
17671,60,53034
17672,81,53035
17673,45,53036
17674,343,53037
17675,105,53038
17676,162,53039
17677,222,53040
17678,201,53042
17679,15,53044
17680,275,53045
17681,29,53046
17682,0,53047
17683,129,53048
17684,36,53049
17685,386,53050
17686,576,53051
17687,5,53057
17688,49,53058
17689,58,53059
17690,132,53061
17691,18,53063
17692,89,53065
17693,655,53066
17694,0,53069
17695,94,53070
17696,428,53072
17697,522,53073
17698,418,53074
17699,104,53075
17700,48,53076
17701,22,53078
17702,22,53079
17703,255,53080
17704,3224,53081
17705,812,53083
17706,401,53085
17707,213,53086
17708,15,53088
17709,273,53089
17710,843,53090
17711,52,53091
17712,253,53092
17713,40,53093
17714,1098,53094
17715,853,53095
17716,17,53097
17717,313,53098
17718,46,53103
17719,120,53104
17720,1193,53105
17721,67,53108
17722,1527,53110
17723,110,53114
17724,962,53115
17725,151,53118
17726,125,53119
17727,241,53120
17728,961,53121
17729,80,53122
17730,30,53125
17731,140,53126
17732,589,53128
17733,349,53129
17734,223,53130
17735,822,53132
17736,53,53137
17737,99,53139
17738,3056,53140
17739,1192,53142
17740,2302,53143
17741,1760,53144
17742,85,53146
17743,775,53147
17744,298,53149
17745,330,53150
17746,817,53151
17747,47,53153
17748,1120,53154
17749,128,53156
17750,374,53158
17751,89,53167
17752,336,53168
17753,134,53170
17754,1630,53172
17755,189,53177
17756,119,53178
17757,333,53179
17758,332,53181
17759,376,53182
17760,33,53183
17761,243,53184
17762,316,53185
17763,1734,53186
17764,1423,53188
17765,533,53189
17766,762,53190
17767,81,53191
17768,0,53192
17769,0,53195
17770,1640,53202
17771,57,53203
17772,6173,53204
17773,1850,53205
17774,4737,53206
17775,2110,53207
17776,4433,53208
17777,6100,53209
17778,3783,53210
17779,1208,53211
17780,4349,53212
17781,577,53213
17782,2916,53214
17783,7523,53215
17784,4859,53216
17785,432,53217
17786,5240,53218
17787,2278,53219
17788,1330,53220
17789,2990,53221
17790,1493,53222
17791,2822,53223
17792,2059,53224
17793,2726,53225
17794,565,53226
17795,1321,53227
17796,619,53228
17797,1517,53233
17798,535,53235
17799,0,53295
17800,1969,53402
17801,2464,53403
17802,2039,53404
17803,1941,53405
17804,1244,53406
17805,0,53501
17806,154,53502
17807,103,53503
17808,111,53504
17809,24,53505
17810,96,53506
17811,61,53507
17812,119,53508
17813,43,53510
17814,4937,53511
17815,59,53515
17816,104,53516
17817,46,53517
17818,112,53518
17819,377,53520
17820,66,53521
17821,34,53522
17822,126,53523
17823,167,53525
17824,13,53526
17825,257,53527
17826,115,53528
17827,45,53529
17828,232,53530
17829,213,53531
17830,376,53532
17831,369,53533
17832,469,53534
17833,433,53536
17834,57,53537
17835,931,53538
17836,14,53540
17837,31,53541
17838,55,53543
17839,28,53544
17840,1722,53545
17841,1549,53546
17842,1463,53548
17843,453,53549
17844,46,53550
17845,325,53551
17846,55,53553
17847,56,53554
17848,315,53555
17849,168,53556
17850,21,53557
17851,202,53558
17852,350,53559
17853,134,53560
17854,77,53561
17855,790,53562
17856,355,53563
17857,242,53565
17858,795,53566
17859,59,53569
17860,75,53570
17861,0,53571
17862,284,53572
17863,243,53573
17864,57,53574
17865,387,53575
17866,76,53576
17867,85,53577
17868,183,53578
17869,82,53579
17870,34,53580
17871,628,53581
17872,41,53582
17873,247,53583
17874,126,53585
17875,112,53586
17876,52,53587
17877,144,53588
17878,698,53589
17879,1372,53590
17880,196,53593
17881,212,53594
17882,447,53597
17883,90,53598
17884,4,53599
17885,0,53702
17886,805,53703
17887,3146,53704
17888,645,53705
17889,34,53706
17890,1811,53711
17891,2680,53713
17892,1197,53714
17893,437,53715
17894,746,53716
17895,347,53717
17896,224,53718
17897,755,53719
17898,89,53726
17899,0,53792
17900,40,53801
17901,8,53802
17902,64,53803
17903,62,53804
17904,336,53805
17905,75,53806
17906,107,53807
17907,61,53808
17908,171,53809
17909,11,53810
17910,112,53811
17911,223,53813
17912,25,53816
17913,8,53817
17914,529,53818
17915,70,53820
17916,531,53821
17917,15,53825
17918,67,53826
17919,12,53827
17920,906,53901
17921,352,53910
17922,19,53911
17923,1402,53913
17924,1283,53916
17925,47,53919
17926,7,53920
17927,47,53922
17928,83,53923
17929,74,53924
17930,255,53925
17931,22,53926
17932,11,53928
17933,185,53929
17934,64,53930
17935,8,53931
17936,88,53932
17937,203,53933
17938,440,53934
17939,11,53935
17940,113,53936
17941,38,53937
17942,9,53939
17943,93,53941
17944,50,53943
17945,118,53944
17946,139,53946
17947,13,53947
17948,441,53948
17949,356,53949
17950,309,53950
17951,149,53951
17952,214,53952
17953,42,53953
17954,200,53954
17955,174,53955
17956,140,53956
17957,776,53959
17958,145,53960
17959,38,53961
17960,665,53963
17961,263,53964
17962,800,53965
17963,114,53968
17964,31,53969
17965,419,54001
17966,78,54002
17967,21,54003
17968,122,54004
17969,100,54005
17970,29,54006
17971,60,54007
17972,49,54009
17973,8,54010
17974,200,54011
17975,126,54013
17976,21,54014
17977,90,54015
17978,591,54016
17979,595,54017
17980,217,54020
17981,95,54021
17982,560,54022
17983,77,54023
17984,206,54024
17985,181,54025
17986,56,54026
17987,8,54027
17988,61,54028
17989,23,54082
17990,87,54101
17991,88,54102
17992,13,54103
17993,59,54104
17994,175,54106
17995,132,54107
17996,157,54110
17997,70,54111
17998,120,54112
17999,19,54113
18000,277,54114
18001,971,54115
18002,22,54119
18003,23,54120
18004,218,54121
18005,7,54123
18006,237,54124
18007,49,54125
18008,81,54126
18009,12,54127
18010,102,54128
18011,88,54129
18012,651,54130
18013,311,54135
18014,184,54136
18015,27,54137
18016,28,54138
18017,88,54139
18018,449,54140
18019,96,54141
18020,949,54143
18021,84,54149
18022,136,54150
18023,145,54151
18024,273,54153
18025,185,54154
18026,271,54155
18027,130,54156
18028,389,54157
18029,48,54159
18030,3,54160
18031,178,54161
18032,136,54162
18033,178,54165
18034,780,54166
18035,29,54169
18036,93,54170
18037,37,54171
18038,215,54173
18039,181,54174
18040,27,54175
18041,201,54177
18042,66,54180
18043,314,54201
18044,31,54202
18045,21,54204
18046,53,54205
18047,0,54207
18048,120,54208
18049,21,54209
18050,4,54210
18051,0,54211
18052,17,54212
18053,60,54213
18054,0,54214
18055,232,54216
18056,147,54217
18057,1968,54220
18058,24,54227
18059,81,54228
18060,113,54229
18061,159,54230
18062,44,54232
18063,28,54234
18064,984,54235
18065,851,54241
18066,78,54245
18067,18,54246
18068,41,54247
18069,1026,54301
18070,2783,54302
18071,2822,54303
18072,1660,54304
18073,0,54307
18074,1271,54311
18075,906,54313
18076,1799,54401
18077,1712,54403
18078,109,54405
18079,107,54406
18080,40,54407
18081,81,54408
18082,1075,54409
18083,70,54410
18084,138,54411
18085,40,54412
18086,4,54413
18087,98,54414
18088,142,54416
18089,3,54417
18090,71,54418
18091,35,54420
18092,106,54421
18093,31,54422
18094,46,54423
18095,84,54424
18096,62,54425
18097,122,54426
18098,44,54427
18099,74,54428
18100,3,54430
18101,91,54433
18102,112,54435
18103,61,54436
18104,82,54437
18105,90,54440
18106,5,54441
18107,56,54442
18108,93,54443
18109,130,54446
18110,33,54447
18111,95,54448
18112,1268,54449
18113,51,54450
18114,391,54451
18115,931,54452
18116,85,54454
18117,450,54455
18118,272,54456
18119,569,54457
18120,2,54458
18121,52,54459
18122,123,54460
18123,20,54462
18124,22,54463
18125,29,54465
18126,104,54466
18127,547,54467
18128,101,54469
18129,112,54470
18130,26,54471
18131,104,54473
18132,141,54474
18133,47,54475
18134,862,54476
18135,143,54479
18136,81,54480
18137,1465,54481
18138,272,54482
18139,173,54484
18140,19,54485
18141,137,54486
18142,448,54487
18143,39,54488
18144,63,54489
18145,21,54490
18146,116,54491
18147,29,54493
18148,1614,54494
18149,800,54495
18150,84,54498
18151,151,54499
18152,727,54501
18153,73,54511
18154,25,54512
18155,22,54513
18156,123,54514
18157,30,54515
18158,4,54517
18159,94,54519
18160,474,54520
18161,527,54521
18162,125,54524
18163,31,54525
18164,62,54526
18165,80,54527
18166,22,54529
18167,64,54530
18168,43,54531
18169,211,54534
18170,32,54536
18171,15,54537
18172,411,54538
18173,19,54539
18174,49,54540
18175,91,54541
18176,46,54542
18177,21,54545
18178,148,54546
18179,125,54547
18180,146,54548
18181,46,54550
18182,377,54552
18183,94,54554
18184,247,54555
18185,123,54556
18186,20,54557
18187,129,54558
18188,95,54559
18189,7,54560
18190,0,54561
18191,45,54562
18192,32,54563
18193,24,54564
18194,2,54565
18195,88,54566
18196,298,54568
18197,2049,54601
18198,1000,54603
18199,67,54610
18200,69,54611
18201,163,54612
18202,117,54613
18203,61,54614
18204,592,54615
18205,101,54616
18206,94,54618
18207,64,54619
18208,31,54621
18209,64,54622
18210,38,54623
18211,65,54624
18212,15,54625
18213,56,54626
18214,47,54627
18215,38,54628
18216,89,54629
18217,206,54630
18218,102,54631
18219,44,54632
18220,118,54634
18221,99,54635
18222,414,54636
18223,13,54637
18224,78,54638
18225,115,54639
18226,0,54641
18227,81,54642
18228,0,54643
18229,55,54644
18230,4,54645
18231,330,54646
18232,88,54648
18233,840,54650
18234,81,54651
18235,87,54652
18236,24,54653
18237,18,54654
18238,130,54655
18239,984,54656
18240,13,54657
18241,72,54658
18242,76,54659
18243,666,54660
18244,70,54661
18245,113,54664
18246,351,54665
18247,125,54666
18248,201,54667
18249,297,54669
18250,41,54670
18251,1830,54701
18252,2292,54703
18253,285,54720
18254,40,54721
18255,200,54722
18256,32,54723
18257,206,54724
18258,162,54725
18259,69,54726
18260,262,54727
18261,328,54728
18262,1614,54729
18263,234,54730
18264,33,54731
18265,230,54732
18266,63,54733
18267,25,54734
18268,224,54736
18269,2,54737
18270,91,54738
18271,216,54739
18272,37,54740
18273,103,54741
18274,171,54742
18275,65,54745
18276,43,54746
18277,131,54747
18278,81,54748
18279,66,54749
18280,24,54750
18281,1337,54751
18282,112,54754
18283,308,54755
18284,38,54756
18285,141,54757
18286,133,54758
18287,70,54759
18288,13,54760
18289,41,54761
18290,96,54762
18291,51,54763
18292,9,54765
18293,88,54766
18294,101,54767
18295,238,54768
18296,5,54769
18297,79,54770
18298,159,54771
18299,91,54772
18300,155,54773
18301,477,54801
18302,98,54805
18303,931,54806
18304,85,54810
18305,410,54812
18306,9,54813
18307,239,54814
18308,72,54817
18309,222,54819
18310,35,54820
18311,64,54821
18312,249,54822
18313,218,54824
18314,39,54826
18315,4,54827
18316,51,54828
18317,264,54829
18318,182,54830
18319,24,54832
18320,65,54835
18321,21,54836
18322,243,54837
18323,42,54838
18324,25,54839
18325,307,54840
18326,20,54841
18327,0,54842
18328,963,54843
18329,15,54844
18330,8,54845
18331,32,54846
18332,100,54847
18333,465,54848
18334,77,54849
18335,0,54850
18336,184,54853
18337,35,54854
18338,51,54855
18339,92,54856
18340,0,54857
18341,137,54858
18342,92,54859
18343,33,54861
18344,19,54862
18345,19,54864
18346,23,54865
18347,66,54867
18348,856,54868
18349,39,54870
18350,200,54871
18351,230,54872
18352,121,54873
18353,125,54874
18354,90,54875
18355,121,54876
18356,2413,54880
18357,72,54888
18358,175,54889
18359,207,54891
18360,281,54893
18361,53,54895
18362,163,54896
18363,2185,54901
18364,1234,54902
18365,382,54904
18366,126,54909
18367,1395,54911
18368,165,54913
18369,1581,54914
18370,1586,54915
18371,55,54921
18372,50,54922
18373,518,54923
18374,6,54927
18375,22,54928
18376,592,54929
18377,93,54930
18378,0,54931
18379,8,54932
18380,10,54933
18381,0,54934
18382,2393,54935
18383,541,54937
18384,86,54940
18385,95,54941
18386,138,54942
18387,103,54943
18388,148,54944
18389,181,54945
18390,0,54946
18391,58,54947
18392,1,54948
18393,138,54949
18394,169,54950
18395,1362,54952
18396,1683,54956
18397,124,54960
18398,650,54961
18399,48,54962
18400,262,54963
18401,8,54964
18402,47,54965
18403,118,54966
18404,52,54967
18405,153,54968
18406,235,54970
18407,476,54971
18408,40,54974
18409,54,54977
18410,36,54979
18411,13,54980
18412,714,54981
18413,527,54982
18414,181,54983
18415,136,54984
18416,0,54985
18417,139,54986
18418,10,55001
18419,39,55003
18420,52,55005
18421,253,55006
18422,141,55007
18423,523,55008
18424,142,55009
18425,115,55011
18426,36,55012
18427,141,55013
18428,503,55014
18429,657,55016
18430,29,55017
18431,13,55018
18432,23,55019
18433,11,55020
18434,1162,55021
18435,607,55024
18436,724,55025
18437,0,55026
18438,49,55027
18439,0,55029
18440,71,55030
18441,32,55031
18442,106,55032
18443,708,55033
18444,14,55036
18445,311,55037
18446,181,55038
18447,335,55040
18448,224,55041
18449,212,55042
18450,74,55043
18451,568,55044
18452,139,55045
18453,158,55046
18454,26,55047
18455,78,55049
18456,464,55051
18457,56,55052
18458,16,55053
18459,16,55054
18460,218,55055
18461,559,55056
18462,565,55057
18463,904,55060
18464,329,55063
18465,7,55065
18466,710,55066
18467,436,55068
18468,272,55069
18469,273,55070
18470,266,55071
18471,227,55072
18472,11,55073
18473,54,55074
18474,1170,55075
18475,536,55076
18476,392,55077
18477,242,55079
18478,48,55080
18479,525,55082
18480,84,55084
18481,9,55085
18482,3,55087
18483,39,55088
18484,14,55089
18485,11,55090
18486,264,55092
18487,603,55101
18488,1364,55102
18489,1811,55103
18490,2616,55104
18491,329,55105
18492,5227,55106
18493,1089,55107
18494,242,55108
18495,1740,55109
18496,621,55110
18497,0,55111
18498,1537,55112
18499,1639,55113
18500,287,55114
18501,193,55115
18502,973,55116
18503,3660,55117
18504,1158,55118
18505,2335,55119
18506,37,55120
18507,136,55121
18508,950,55122
18509,435,55123
18510,914,55124
18511,500,55125
18512,533,55126
18513,115,55127
18514,1051,55128
18515,219,55129
18516,2203,55130
18517,17,55150
18518,0,55155
18519,31,55301
18520,247,55302
18521,1410,55303
18522,609,55304
18523,472,55305
18524,663,55306
18525,140,55307
18526,144,55308
18527,440,55309
18528,32,55310
18529,483,55311
18530,53,55312
18531,669,55313
18532,38,55314
18533,46,55315
18534,465,55316
18535,183,55317
18536,436,55318
18537,65,55319
18538,80,55320
18539,143,55321
18540,44,55322
18541,21,55324
18542,94,55325
18543,15,55327
18544,178,55328
18545,85,55329
18546,692,55330
18547,218,55331
18548,36,55332
18549,41,55333
18550,76,55334
18551,34,55335
18552,189,55336
18553,1399,55337
18554,21,55338
18555,13,55339
18556,101,55340
18557,0,55341
18558,63,55342
18559,1190,55343
18560,703,55344
18561,328,55345
18562,229,55346
18563,159,55347
18564,184,55349
18565,653,55350
18566,146,55352
18567,47,55353
18568,58,55354
18569,455,55355
18570,48,55356
18571,53,55357
18572,121,55358
18573,112,55359
18574,22,55360
18575,410,55362
18576,194,55363
18577,346,55364
18578,20,55366
18579,20,55367
18580,26,55368
18581,618,55369
18582,16,55370
18583,398,55371
18584,499,55372
18585,220,55373
18586,178,55374
18587,33,55375
18588,185,55376
18589,572,55378
18590,966,55379
18591,29,55381
18592,98,55382
18593,27,55384
18594,31,55385
18595,9,55386
18596,150,55387
18597,282,55388
18598,95,55389
18599,66,55390
18600,177,55391
18601,88,55395
18602,81,55396
18603,33,55397
18604,249,55398
18605,381,55401
18606,33,55402
18607,1667,55403
18608,4354,55404
18609,937,55405
18610,1778,55406
18611,2677,55407
18612,1998,55408
18613,290,55409
18614,203,55410
18615,4050,55411
18616,2744,55412
18617,1198,55413
18618,1333,55414
18619,195,55415
18620,579,55416
18621,670,55417
18622,1412,55418
18623,810,55419
18624,942,55420
18625,1715,55421
18626,972,55422
18627,1565,55423
18628,68,55424
18629,444,55425
18630,1278,55426
18631,637,55427
18632,2024,55428
18633,2267,55429
18634,1741,55430
18635,762,55431
18636,1784,55432
18637,1530,55433
18638,1138,55434
18639,341,55435
18640,140,55436
18641,500,55437
18642,179,55438
18643,78,55439
18644,506,55441
18645,134,55442
18646,1219,55443
18647,363,55444
18648,386,55445
18649,337,55446
18650,338,55447
18651,752,55448
18652,295,55449
18653,0,55450
18654,1507,55454
18655,0,55455
18656,0,55601
18657,2,55602
18658,31,55603
18659,115,55604
18660,56,55605
18661,9,55606
18662,6,55607
18663,0,55609
18664,12,55612
18665,8,55613
18666,65,55614
18667,0,55615
18668,286,55616
18669,10,55702
18670,13,55703
18671,62,55704
18672,243,55705
18673,84,55706
18674,121,55707
18675,47,55708
18676,136,55709
18677,47,55710
18678,15,55711
18679,33,55712
18680,41,55713
18681,41,55716
18682,4,55717
18683,48,55718
18684,267,55719
18685,847,55720
18686,84,55721
18687,55,55722
18688,59,55723
18689,19,55724
18690,0,55725
18691,32,55726
18692,182,55731
18693,19,55732
18694,60,55733
18695,310,55734
18696,57,55735
18697,54,55736
18698,16,55738
18699,101,55741
18700,8,55742
18701,1068,55744
18702,1123,55746
18703,133,55748
18704,15,55749
18705,46,55750
18706,48,55751
18707,17,55752
18708,47,55753
18709,18,55756
18710,16,55757
18711,8,55758
18712,199,55760
18713,18,55763
18714,60,55764
18715,31,55765
18716,4,55766
18717,203,55767
18718,215,55768
18719,114,55769
18720,83,55771
18721,22,55772
18722,39,55775
18723,83,55779
18724,8,55780
18725,8,55781
18726,7,55782
18727,52,55783
18728,7,55784
18729,3,55785
18730,27,55786
18731,44,55787
18732,101,55790
18733,845,55792
18734,23,55793
18735,65,55795
18736,36,55797
18737,24,55798
18738,388,55802
18739,370,55803
18740,271,55804
18741,1113,55805
18742,1208,55806
18743,727,55807
18744,531,55808
18745,253,55810
18746,567,55811
18747,179,55812
18748,0,55814
18749,2053,55901
18750,429,55902
18751,1789,55904
18752,0,55905
18753,631,55906
18754,29,55909
18755,31,55910
18756,1312,55912
18757,143,55917
18758,27,55918
18759,30,55919
18760,161,55920
18761,129,55921
18762,42,55922
18763,104,55923
18764,53,55924
18765,4,55925
18766,28,55926
18767,184,55927
18768,22,55929
18769,9,55931
18770,42,55932
18771,6,55933
18772,57,55934
18773,11,55935
18774,85,55936
18775,38,55939
18776,69,55940
18777,25,55941
18778,134,55943
18779,109,55944
18780,18,55945
18781,62,55946
18782,279,55947
18783,45,55949
18784,12,55950
18785,46,55951
18786,58,55952
18787,61,55953
18788,34,55954
18789,25,55955
18790,35,55956
18791,14,55957
18792,87,55959
18793,40,55960
18794,8,55961
18795,19,55962
18796,66,55963
18797,79,55964
18798,81,55965
18799,9,55967
18800,4,55968
18801,35,55969
18802,26,55970
18803,148,55971
18804,141,55972
18805,7,55973
18806,71,55974
18807,202,55975
18808,273,55976
18809,5,55977
18810,9,55979
18811,138,55981
18812,14,55982
18813,68,55983
18814,48,55985
18815,1102,55987
18816,55,55990
18817,17,55991
18818,164,55992
18819,1854,56001
18820,600,56003
18821,1168,56007
18822,24,56009
18823,56,56010
18824,229,56011
18825,121,56013
18826,35,56014
18827,31,56016
18828,26,56017
18829,19,56019
18830,5,56020
18831,9,56021
18832,5,56022
18833,29,56023
18834,112,56024
18835,3,56025
18836,37,56026
18837,39,56027
18838,22,56028
18839,26,56029
18840,551,56031
18841,14,56032
18842,7,56033
18843,5,56034
18844,6,56035
18845,39,56036
18846,35,56037
18847,11,56039
18848,26,56041
18849,20,56042
18850,19,56043
18851,56,56044
18852,28,56045
18853,0,56046
18854,6,56047
18855,53,56048
18856,50,56050
18857,12,56051
18858,19,56052
18859,1,56054
18860,81,56055
18861,1,56056
18862,159,56057
18863,210,56058
18864,25,56060
18865,110,56062
18866,75,56063
18867,91,56065
18868,20,56068
18869,89,56069
18870,195,56071
18871,47,56072
18872,431,56073
18873,23,56074
18874,4,56075
18875,18,56078
18876,25,56080
18877,267,56081
18878,535,56082
18879,28,56083
18880,256,56085
18881,136,56087
18882,45,56088
18883,6,56089
18884,26,56090
18885,18,56091
18886,500,56093
18887,114,56096
18888,158,56097
18889,106,56098
18890,367,56101
18891,30,56110
18892,19,56111
18893,7,56113
18894,15,56114
18895,22,56115
18896,39,56116
18897,11,56117
18898,12,56118
18899,18,56119
18900,26,56120
18901,29,56121
18902,13,56122
18903,12,56123
18904,10,56125
18905,14,56127
18906,29,56128
18907,16,56129
18908,60,56131
18909,9,56132
18910,16,56134
18911,18,56136
18912,24,56137
18913,13,56138
18914,6,56139
18915,2,56140
18916,7,56141
18917,36,56142
18918,138,56143
18919,37,56144
18920,40,56145
18921,0,56146
18922,20,56147
